player_gunship_rebel,5000,400,400,100,100,1623,1623,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,750,1500,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,
player_hutt_light_s01,6000,3185,1592,3185,1592,10000,10000,400,500,8000,8000,3185,1592,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,3185,1592,0.32,4000,5400,,,,,200,200,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_hutt_light_s02,1340,300,300,100,100,870,870,400,500,200,200,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,120,250,,,,,200,200,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_hutt_medium_s01,1512,300,300,100,100,980,980,400,500,200,200,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,120,250,,,,,200,200,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_hutt_medium_s02,1512,300,300,100,100,980,980,400,500,200,200,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,120,250,,,,,200,200,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.573,27.648,27.648,,,
player_hutt_heavy_s01,6000,3185,1592,3185,1592,10000,10000,400,500,8000,8000,3185,1592,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,3185,1592,0.32,4000,5400,,,,wpn_incom_disruptor,3185,1592,0.32,4000,5400,,,,wpn_incom_disruptor,3185,1592,0.32,4000,5400,,,,,20,20,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,10,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.573,27.648,27.648,,,
player_hutt_heavy_s02,1512,300,300,100,100,980,980,400,500,200,200,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,120,250,,,,wpn_incom_disruptor,200,200,0.345,23.6,23.6,,,,wpn_incom_disruptor,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,10,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.509,24.576,24.576,,,
player_hutt_turret_ship,1512,300,300,100,100,980,980,400,500,200,200,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,120,250,,,,wpn_incom_disruptor,200,200,0.345,23.6,23.6,,,,wpn_incom_disruptor,20,20,0.345,23.6,23.6,,,,wpn_incom_disruptor,20,20,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,10,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.509,24.576,24.576,,,
player_prototype_hutt_light,800,200,100,200,100,300,300,,,250,250,200,100,,,,,,,,,,,wpn_prototype,200,100,0.345,330,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_prototype_tiefighter,800,200,100,200,100,300,300,,,250,250,200,100,,,,,,,,,,,wpn_prototype_tie,200,100,0.345,330,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_prototype_z95,800,200,100,200,100,300,300,,,250,250,200,100,,,,,,,,,,,wpn_prototype,200,100,0.345,330,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_jedi_starfighter,1512,300,300,100,100,980,980,400,500,200,200,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,120,250,,,,wpn_incom_disruptor,200,200,0.345,120,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_naboo_n1,1125,300,300,100,100,610,610,2412,2412,376,376,,,20,20,20,20,,20,,20,,20,wpn_awing_blaster,200,200,0.345,350,510,,,,wpn_slayn_imagerec_missile_s01,200,200,9.32,321,732,0.78,0.32,16,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_sorosuub_space_yacht,1512,300,300,100,100,980,980,400,500,200,200,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_test_falcon,1942,400,400,100,100,1300,1300,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.345,610,920,,,,,200,200,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.509,24.576,24.576,,,
player_tieadvanced,1462.5,300,300,300,300,996,996,3210,3210,400,400,,,20,20,20,20,,20,,20,,20,wpn_tieadvanced_blaster,200,200,0.356,470,610,,,,wpn_sienar_heatseeker_missile_s01,200,200,12.43,754,1432,0.6,0.43,16,wpn_std_countermeasure,250,250,10,25,100,,,25,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.509,24.576,24.576,,,
player_tieadvanced_modified,1462.5,300,300,300,300,996,996,3210,3210,400,400,,,20,20,20,20,,20,,20,,20,wpn_tieadvanced_blaster,200,200,0.356,470,610,,,,wpn_sienar_heatseeker_missile_s01,200,200,12.43,754,1432,0.6,0.43,16,wpn_std_countermeasure,250,250,10,25,100,,,25,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.509,24.576,24.576,,,
player_tieaggressor,1643.2,300,300,300,300,1121,1121,3210,3210,400,400,,,20,20,20,20,,20,,20,,20,wpn_tieadvanced_blaster,200,200,0.356,470,610,,,,wpn_tieadvanced_blaster,200,200,0.356,470,610,,,,,20,20,0.573,27.648,27.648,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,
player_tiebomber,2131,300,300,300,300,1254,1254,0,0,400,400,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.287,510,580,,,,wpn_generic,200,200,0.287,510,580,0.8,0.56,32,wpn_seinar_concussion_missile_s01,20,20,0.345,23.6,23.6,,,25,wpn_seinar_concussion_missile_s01,20,20,0.345,23.6,23.6,,,25,wpn_std_countermeasure,250,250,0.1,25,100,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,
player_tiefighter,1350,300,300,300,300,0,0,0,0,400,400,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.287,510,580,,,,wpn_seinar_concussion_missile_s01,200,200,9.23,512,823,0.8,0.56,8,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.573,27.648,27.648,,,
player_tiefighter_modified,1350,300,300,300,300,0,0,0,0,400,400,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.287,510,580,,,,wpn_seinar_concussion_missile_s01,200,200,9.23,512,823,0.8,0.56,8,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.573,27.648,27.648,,,
player_tie_in,1350,300,300,300,300,0,0,0,0,400,400,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.287,510,580,,,,wpn_seinar_concussion_missile_s01,200,200,9.23,512,823,0.8,0.56,8,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.345,23.6,23.6,,,
player_tieinterceptor,6000,3185,1592,3185,1592,10000,10000,2865,2865,8000,8000,3185,1592,20,20,20,20,,20,,20,,20,wpn_generic,3185,1592,0.32,4000,5400,,,,wpn_sienar_heatseeker_missile_s01,3185,1592,1,10000,12000,0.9,0.76,12,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,3185,1592,0.32,4000,5400,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.345,23.6,23.6,,,
player_tieinterceptor_imperial_guard,6000,3185,1592,3185,1592,10000,10000,2865,2865,8000,8000,3185,1592,20,20,20,20,,20,,20,,20,wpn_generic,3185,1592,0.32,4000,5400,,,,wpn_sienar_heatseeker_missile_s01,3185,1592,1,10000,12000,0.9,0.76,12,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,3185,1592,0.32,4000,5400,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.345,23.6,23.6,,,
player_tie_light_duty,1350,300,300,300,300,0,0,0,0,400,400,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.287,510,580,,,,wpn_seinar_concussion_missile_s01,200,200,9.23,512,823,0.8,0.56,8,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.345,23.6,23.6,,,
player_tieoppressor,1765,300,300,300,300,1099,1099,2865,2865,500,500,,,20,20,20,20,,20,,20,,20,wpn_tieadvanced_blaster,200,200,0.318,550,650,,,,wpn_sienar_heatseeker_missile_s01,200,200,14.52,657,1210,0.9,0.76,24,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.345,23.6,23.6,,,
player_vwing,2100,310,310,200,200,620,620,2520,2520,410,405,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.36,472,615,,,,wpn_slayn_imagerec_missile_s01,200,200,9.35,326,736,0.78,0.32,12,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.345,23.6,23.6,,,
player_xwing,6000,3185,1592,3185,1592,10000,10000,3654,3654,8000,8000,3185,1592,900,900,900,900,,20,,20,,20,wpn_incom_blaster,3185,1592,0.4,4000,5400,,,,wpn_incom_blaster,3185,1592,0.4,4000,5400,,,,,200,200,6,471,1543,0.9,0.23,12,wpn_xwing_missile_s01,3185,1592,0.32,4000,5400,0.9,0.23,50,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_y8_mining_ship,5000,400,400,100,100,1623,1623,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_tractor_pulse_gun,200,200,0.345,618.7221,986.3164,,,,wpn_incom_disruptor,200,200,0.345,750,1500,,,,wpn_mining_laser_mk2,300,500,0.345,750,1500,,,,wpn_incom_disruptor,200,200,0.345,750,1500,,,,wpn_incom_disruptor,200,200,0.345,750,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_ykl37r,5000,400,400,100,100,1623,1623,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,750,1500,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_xwing_missile_s01,20,20,6,23.6,23.6,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_yt1300,5000,400,400,100,100,1623,1623,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,750,1500,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_xwing_missile_s01,20,20,6,23.6,23.6,,,,wpn_std_countermeasure,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_yt2400,5000,400,400,100,100,1623,1623,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,750,1500,,,,wpn_incom_disruptor,200,200,0.345,618.7221,986.3164,,,,wpn_xwing_missile_s01,20,20,6,23.6,23.6,,,,,,,,,,,,,wpn_std_countermeasure,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,
player_ywing,1942,400,400,100,100,1243,1243,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,610,830,,,,wpn_incom_disruptor,200,200,16.23,322,1877,0.5,0.8,24,wpn_seinar_concussion_missile_s01,20,20,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,,,,,,,
player_ywing_longprobe,1942,400,400,100,100,1243,1243,4212,4212,1100,1100,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.345,610,830,,,,wpn_incom_disruptor,200,200,16.23,322,1877,0.5,0.8,24,wpn_seinar_concussion_missile_s01,20,20,0.345,23.6,23.6,,,,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,600,0.471,520,640,,,
player_z95,1442,300,300,100,100,876,876,2876,2876,400,400,,,20,20,20,20,,20,,20,,20,wpn_z95_blaster,200,200,0.345,470,500,,,,wpn_xwing_missile_s01,200,200,8.98,471,1543,0.9,0.23,10,wpn_std_countermeasure,250,250,0.1,25,100,,,25,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,600,0.471,520,640,,,
probe_droid_pod,400,300,300,100,100,200,200,2876,2876,400,400,,,20,20,20,20,,20,,20,,20,,200,200,0.345,470,500,,,,,200,200,8.98,471,1543,0.9,0.23,10,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,600,0.471,520,640,,,
rebel_gunboat,30000,5000,2000,5000,2000,6000,60000,3000,3000,5000,5000,5000,1000,5000,20,5000,20,2000,2000,2000,2000,2000,2000,wpn_incom_blaster,200,200,0.345,100,150,,,,wpn_incom_blaster,200,200,0.345,100,150,,,,wpn_incom_blaster,200,200,0.345,100,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.679,32.768,32.768,,,
sorosuub_space_yacht,1512,300,300,100,100,980,980,400,500,200,200,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_avatar_platform,30000,5000,2000,5000,2000,6000,6000,3000,3000,5000,5000,5000,1000,5000,20,5000,20,2000,2000,2000,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_ord_mantell_dungeon,30000,5000,2000,5000,2000,6000,6000,3000,3000,5000,5000,5000,1000,5000,20,5000,20,2000,2000,2000,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_imperial,30000,5000,2000,5000,2000,6000,6000,3000,3000,5000,5000,5000,1000,5000,20,5000,20,2000,2000,2000,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_neutral,30000,5000,2000,5000,2000,6000,6000,3000,3000,5000,5000,5000,1000,5000,20,5000,20,2000,2000,2000,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_rebel,30000,5000,2000,,,50000,50000,50000,50000,50000,50000,50000,50000,5000,20,5000,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_mining_outpost,30000,5000,2000,,,50000,50000,50000,50000,50000,50000,50000,50000,5000,20,5000,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_trade_fed,30000,5000,2000,,,50000,50000,50000,50000,50000,50000,50000,50000,5000,20,5000,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_corsec,30000,5000,2000,,,50000,50000,50000,50000,50000,50000,50000,50000,5000,20,5000,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_rsf,30000,5000,2000,,,50000,50000,50000,50000,50000,50000,50000,50000,5000,20,5000,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_rebel_outpost,30000,5000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacestation_imperial_outpost,30000,5000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star_destroyer,100000,50000,25000,50000,25000,75000,75000,75000,75000,25000,25000,50000,25000,20,20,20,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star_destroyer_heroic,100000,50000,25000,50000,25000,75000,75000,75000,75000,25000,25000,50000,25000,20,20,20,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test_falcon,300,100,100,100,100,200,200,200,200,200,200,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.265,120,250,,,,,200,200,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.509,24.576,24.576,,,
tieadvanced,322,100,100,100,100,400,700,200,200,500,500,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.573,210,320,,,,wpn_sienar_heatseeker_missile_s01,200,200,3,27.648,27.648,,,50,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.509,24.576,24.576,,,
tieaggressor,322,100,100,100,100,500,800,200,200,600,600,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.573,240,360,,,,wpn_sienar_heatseeker_missile_s01,200,200,4,27.648,27.648,,,50,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,
tiebomber,544,100,100,100,100,700,900,200,200,800,800,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.679,310,420,,,,wpn_seinar_concussion_missile_s01,200,200,2,32.768,32.768,,,50,wpn_seinar_concussion_missile_s01,20,20,2,32.768,32.768,,,50,,20,20,0.679,32.768,32.768,,,,,20,20,0.679,32.768,32.768,,,,,20,20,0.679,32.768,32.768,,,,,20,20,0.679,32.768,32.768,,,,,20,20,0.509,24.576,24.576,,,
tiefighter,412,100,100,100,100,0,0,200,200,500,500,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.509,180,220,,,,wpn_seinar_concussion_missile_s01,200,200,3,24.576,24.576,,,50,wpn_std_countermeasure,20,20,1,24.576,24.576,,,50,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.573,27.648,27.648,,,
tie_in,412,100,100,100,100,0,0,200,200,500,500,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.509,180,220,,,,wpn_seinar_concussion_missile_s01,200,200,3,24.576,24.576,,,50,wpn_std_countermeasure,20,20,1,24.576,24.576,,,50,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.345,23.6,23.6,,,
tieinterceptor,341,100,100,100,100,300,300,400,500,600,600,,,20,20,20,20,,20,,20,,20,wpn_tieadvanced_blaster,200,200,0.573,220,340,,,,wpn_sienar_heatseeker_missile_s01,200,200,4,27.648,27.648,,,50,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.265,12.8,12.8,,,
tie_light_duty,412,100,100,100,100,0,0,200,200,500,500,,,20,20,20,20,,20,,20,,20,wpn_generic,200,200,0.509,180,220,,,,wpn_seinar_concussion_missile_s01,200,200,3,24.576,24.576,,,50,wpn_std_countermeasure,20,20,1,24.576,24.576,,,50,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.509,24.576,24.576,,,,,20,20,0.429,15.488,15.488,,,
tieoppressor,341,100,100,100,100,500,600,400,500,700,700,,,20,20,20,20,,20,,20,,20,wpn_tieadvanced_blaster,200,200,0.573,310,450,,,,wpn_seinar_concussion_missile_s01,200,200,2,27.648,27.648,,,50,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.573,27.648,27.648,,,,,20,20,0.429,15.488,15.488,,,
xwing,519,100,100,100,100,500,600,400,500,500,500,,,20,20,20,20,,20,,20,,20,wpn_incom_blaster,200,200,0.345,190,230,,,,wpn_incom_disruptor,200,200,0.345,23.6,23.6,,,,wpn_incom_proton_missile_s01,20,20,3,23.6,23.6,,,50,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.345,23.6,23.6,,,,,20,20,0.429,15.488,15.488,,,
xwing_s02,210,100,100,100,100,400,500,400,500,500,500,,,20,20,20,20,,20,,20,,20,wpn_incom_blaster,200,200,0.265,190,230,,,,,200,200,0.265,12.8,12.8,,,,wpn_incom_proton_missile_s01,20,20,4,12.8,12.8,,,50,,20,20,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.265,12.8,12.8,,,,,20,20,0.345,23.6,23.6,,,
ykl37r,654,100,100,100,100,600,600,400,500,700,700,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.429,320,340,,,,,200,200,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.345,23.6,23.6,,,
yt1300,654,100,100,100,100,600,600,400,500,700,700,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.429,320,340,,,,,200,200,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.345,23.6,23.6,,,
yt1300_interior,654,100,100,100,100,600,600,400,500,700,700,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.429,320,340,,,,,200,200,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,,,,,,,
yt2400,654,100,100,100,100,600,600,400,500,700,700,,,20,20,20,20,,20,,20,,20,wpn_incom_disruptor,200,200,0.429,320,340,,,,,200,200,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.429,15.488,15.488,,,,,20,20,0.345,23.6,23.6,,,
