dantooine_slave_trader_transport,Slave Trader Transport,0,0,story_dantooine_slave,freighterlight_tier4
dantooine_slave_trader_transport_tier1,Dantooine Slave Trader Transport,0,0,story_dantooine_slave,blacksun_transport_tier1
dantooine_slave_trader_transport_tier2,Dantooine Slave Trader Transport,0,0,story_dantooine_slave,blacksun_transport_tier2
dantooine_slave_trader_transport_tier3,Dantooine Slave Trader Transport,0,0,story_dantooine_slave,blacksun_transport_tier3
dantooine_slave_trader_transport_tier4,Dantooine Slave Trader Transport,0,0,story_dantooine_slave,blacksun_transport_tier4
dantooine_slave_trader_transport_tier5,Dantooine Slave Trader Transport,0,0,story_dantooine_slave,blacksun_transport_tier5
dantooine_supply_freighter_heavy_tier3,Heavy Supply Freighter,0,0,story_all_freighter,freighterheavy_tier3
dantooine_supply_freighter_light_tier3,Light Supply Freighter,0,0,story_all_freighter,freighterlight_tier3
dantooine_supply_freighter_medium_tier3,Medium Supply Freighter,0,0,story_all_freighter,freightermedium_tier3
dantooine_warrens_boss,Warren Boss,1,0.154,pirate_tier4,tiebomber_tier4
dath_deathmarked_mercenary,Death-marked Mercenary,1,0.154,pirate_tier4,xwing_tier4
dath_freelance_killer,Freelance Killer,1,0.153,pirate_tier1,hutt_light_s01_tier1
dath_freelance_killer_tier1,Dathomir Freelance Killer,1,0.153,pirate_tier1,hutt_light_s01_tier1
dath_freelance_killer_tier2,Dathomir Freelance Killer,1,0.144,pirate_tier2,hutt_light_s01_tier2
dath_freelance_killer_tier3,Dathomir Freelance Killer,1,0.135,pirate_tier3,hutt_light_s01_tier3
dath_freelance_killer_tier4,Dathomir Freelance Killer,1,0.126,pirate_tier4,hutt_light_s01_tier4
dath_freelance_killer_tier5,Freelance Killer,1,0.117,pirate_tier5,hutt_light_s01_tier5
dath_witchblood_clan_punisher,Witchblood Clan Punisher,1,0.182,pirate_tier4,hutt_heavy_s01_tier4
dath_witchblood_clan_punisher_tier1,Witchblood Clan Punisher,1,0.221,pirate_tier1,hutt_heavy_s01_tier1
dath_witchblood_clan_punisher_tier2,Witchblood Clan Punisher,1,0.208,pirate_tier2,hutt_heavy_s01_tier2
dath_witchblood_clan_punisher_tier3,Witchblood Clan Punisher,1,0.195,pirate_tier3,hutt_heavy_s01_tier3
dath_witchblood_clan_punisher_tier4,Witchblood Clan Punisher,1,0.182,pirate_tier4,hutt_heavy_s01_tier4
dath_witchblood_clan_punisher_tier5,Witchblood Clan Punisher,1,0.169,pirate_tier5,hutt_heavy_s01_tier5
dath_witchblood_clan_soldier,Witchblood Clan Soldier,1,0.14,pirate_tier4,hutt_medium_s02_tier4
dath_witchblood_clan_soldier_tier1,Witchblood Clan Soldier,1,0.17,pirate_tier1,hutt_medium_s02_tier1
dath_witchblood_clan_soldier_tier2,Witchblood Clan Soldier,1,0.16,pirate_tier2,hutt_medium_s02_tier2
dath_witchblood_clan_soldier_tier3,Witchblood Clan Soldier,1,0.15,pirate_tier3,hutt_medium_s02_tier3
dath_witchblood_clan_soldier_tier4,Witchblood Clan Soldier,1,0.14,pirate_tier4,hutt_medium_s02_tier4
dath_witchblood_clan_soldier_tier5,Witchblood Clan Soldier,1,0.13,pirate_tier5,hutt_medium_s02_tier5
dathomir_prison_break_shuttle_tier4,Prison Break Shuttle,2,0.28,pirate_tier4,yt1300_tier4
dathomir_prison_shuttle_tier4,Imperial Prison Transport,2,0.28,imperial_tier1,decimator_tier4
death_watch_assassin,Death Watch Assassin,1,0.14,pirate_tier4,z95_tier4
death_watch_assassin_tier1,Death Watch Assassin,1,0.17,pirate_tier1,blacksun_light_s02_tier1
death_watch_assassin_tier2,Death Watch Assassin,1,0.16,pirate_tier2,blacksun_light_s02_tier2
death_watch_assassin_tier3,Death Watch Assassin,1,0.15,pirate_tier3,blacksun_light_s02_tier3
death_watch_assassin_tier4,Death Watch Assassin,1,0.14,pirate_tier4,blacksun_light_s02_tier4
death_watch_assassin_tier5,Death Watch Assassin,1,0.13,pirate_tier5,blacksun_light_s02_tier5
death_watch_bomber,Death Watch Bomber,1,0.14,pirate_tier4,z95_tier4
death_watch_boss,The Black UnNamed (Death Watch Overlord),1,0.156,pirate_tier5,blacksun_heavy_s04_tier5
death_watch_eradicator_tier1,Death Watch Eradicator,1,0.204,pirate_tier1,blacksun_heavy_s04_tier1
death_watch_eradicator_tier2,Death Watch Eradicator,1,0.192,pirate_tier2,blacksun_heavy_s04_tier2
death_watch_eradicator_tier3,Death Watch Eradicator,1,0.18,pirate_tier3,blacksun_heavy_s04_tier3
death_watch_eradicator_tier4,Death Watch Eradicator,1,0.168,pirate_tier4,blacksun_heavy_s04_tier4
death_watch_eradicator_tier5,Death Watch Eradicator,1,0.156,pirate_tier5,blacksun_heavy_s04_tier5
death_watch_heavy_fighter,Death Watch Heavy Fighter,1,0.14,pirate_tier4,z95_tier4
death_watch_prowler_tier1,Death Watch Prowler,1,0.187,pirate_tier1,blacksun_medium_s01_tier1
death_watch_prowler_tier2,Death Watch Prowler,1,0.176,pirate_tier2,blacksun_medium_s01_tier2
death_watch_prowler_tier3,Death Watch Prowler,1,0.165,pirate_tier3,blacksun_medium_s01_tier3
death_watch_prowler_tier4,Death Watch Prowler,1,0.154,pirate_tier4,blacksun_medium_s01_tier4
death_watch_prowler_tier5,Death Watch Prowler,1,0.143,pirate_tier5,blacksun_medium_s01_tier5
deathstar_debris_communication_tier2,Debris Cult Communication Vessel,1,0.64,pirate_tier2,merchant_cruiser_light_tier2
deathstar_debris_fanatic_tier2,Debris Cult Fanatic,1,0.176,pirate_tier2,blacksun_medium_s03_tier2
deathstar_debris_freighter_tier2,Debris Cult Freighter,0,0,pirate_tier2,freightermedium_tier2
deathstar_debris_guardian_tier2,Debris Cult Guardian,1,0.176,pirate_tier2,blacksun_medium_s01_tier2
deathstar_debris_highpriest_tier3,The Touched One (Debris Cult Leader),1,0.165,pirate_tier3,blacksun_medium_s02_tier3
deathstar_debris_hostage_tier2,Debris Cult Hostage Transport,0,0,pirate_tier3,hutt_transport_tier2
deathstar_debris_priest_tier3,Debris Cult High Priest,1,0.165,pirate_tier3,blacksun_medium_s02_tier3
deathstar_debris_scavenger_tier2,Debris Cult Scavenger,1,0.16,pirate_tier2,blacksun_light_s01_tier2
debris_smuggler_bomber,Debris Smuggler Bomber,1,0.15,pirate_tier3,z95_tier3
debris_smuggler_bomber_tier1,Elite Bomber (Ni'lyahin Smugglers),1,0.1785,pirate_tier1,ywing_tier1
debris_smuggler_bomber_tier2,Elite Bomber (Ni'lyahin Smugglers),1,0.168,pirate_tier2,ywing_tier2
debris_smuggler_bomber_tier3,Elite Bomber (Ni'lyahin Smugglers),1,0.1575,pirate_tier3,ywing_tier3
debris_smuggler_bomber_tier4,Elite Bomber (Ni'lyahin Smugglers),1,0.147,pirate_tier4,ywing_tier4
debris_smuggler_bomber_tier5,Elite Bomber (Ni'lyahin Smugglers),1,0.1365,pirate_tier5,ywing_tier5
debris_smuggler_boss,Djinn Sai'a (Ni'lyahin Smuggler Leader),1,0.147,pirate_tier4,ywing_tier4
debris_smuggler_collector,Debris Smuggler Collector,0,0,pirate_tier3,freighterheavy_tier3
debris_smuggler_collector_tier1,Jacynct Collector (Ni'lyahin Smugglers),0,0,pirate_tier1,freighterheavy_tier1
debris_smuggler_collector_tier2,Jacynct Collector (Ni'lyahin Smugglers),0,0,pirate_tier2,freighterheavy_tier2
debris_smuggler_collector_tier3,Jacynct Collector (Ni'lyahin Smugglers),0,0,pirate_tier3,freighterheavy_tier3
debris_smuggler_collector_tier4,Jacynct Collector (Ni'lyahin Smugglers),0,0,pirate_tier4,freighterheavy_tier4
debris_smuggler_collector_tier5,Jacynct Collector (Ni'lyahin Smugglers),0,0,pirate_tier5,freighterheavy_tier5
debris_smuggler_fighter,Debris Smuggler Fighter,1,0.15,pirate_tier3,z95_tier3
debris_smuggler_fighter_tier1,Superior Fighter (Ni'lyahin Smugglers),1,0.17,pirate_tier1,z95_tier1
debris_smuggler_fighter_tier2,Superior Fighter (Ni'lyahin Smugglers),1,0.16,pirate_tier2,z95_tier2
debris_smuggler_fighter_tier3,Superior Fighter (Ni'lyahin Smugglers),1,0.15,pirate_tier3,z95_tier3
debris_smuggler_fighter_tier4,Superior Fighter (Ni'lyahin Smugglers),1,0.14,pirate_tier4,z95_tier4
debris_smuggler_fighter_tier5,Superior Fighter (Ni'lyahin Smugglers),1,0.13,pirate_tier5,z95_tier5
debris_smuggler_transport,Debris Smuggler Transport,0,0,pirate_tier3,freightermedium_tier3
debris_smuggler_transport_tier1,Smuggler's Transport (Ni'lyahin Smugglers),0,0,pirate_tier1,hutt_transport_tier1
debris_smuggler_transport_tier2,Smuggler's Transport (Ni'lyahin Smugglers),0,0,pirate_tier2,hutt_transport_tier2
debris_smuggler_transport_tier3,Smuggler's Transport (Ni'lyahin Smugglers),0,0,pirate_tier3,hutt_transport_tier3
debris_smuggler_transport_tier4,Smuggler's Transport (Ni'lyahin Smugglers),0,0,pirate_tier4,hutt_transport_tier4
debris_smuggler_transport_tier5,Smuggler's Transport (Ni'lyahin Smugglers),0,0,pirate_tier5,hutt_transport_tier5
decimator_tier10,Smuggler's Transport (Ni'lyahin Smugglers),3,0.35,imperial_tier5,decimator_tier10
decimator_tier6,Smuggler's Transport (Ni'lyahin Smugglers),3,0.35,imperial_tier5,decimator_tier6
decimator_tier7,Smuggler's Transport (Ni'lyahin Smugglers),3,0.35,imperial_tier5,decimator_tier7
decimator_tier8,Smuggler's Transport (Ni'lyahin Smugglers),3,0.35,imperial_tier5,decimator_tier8
decimator_tier9,Smuggler's Transport (Ni'lyahin Smugglers),3,0.35,imperial_tier5,decimator_tier9
deserted_freighter_tier4,Civilian Freighter (on autopilot),0,0,civilian_tier1,freightermedium_tier4
droid_fighter,Droid Fighter,1,0.17,trade_fed_tier1,droid_fighter_tier1
dru_mdar_tier3,Dru'Mdar,1,0.18,pirate_tier3,blacksun_heavy_s01_tier3
dunelizard_s01_tier10,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s01_tier10
dunelizard_s01_tier6,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s01_tier6
dunelizard_s01_tier7,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s01_tier7
dunelizard_s01_tier8,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s01_tier8
dunelizard_s01_tier9,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s01_tier9
dunelizard_s02_tier10,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s02_tier10
dunelizard_s02_tier6,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s02_tier6
dunelizard_s02_tier7,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s02_tier7
dunelizard_s02_tier8,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s02_tier8
dunelizard_s02_tier9,Dru'Mdar,1,0.35,pirate_tier5,dunelizard_s02_tier9
duskrunner,Duskrunner,1,0.17,blacksun_tier1,z95_tier1
e3_imp_lambda_shuttle_tier4,Lambda Shuttle,2,0.35,imperial_tier4,lambdashuttle_tier4
e3_imp_tie_advanced_tier4,TIE Advanced,1,0.168,imperial_tier4,tieadvanced_tier4
e3_imp_tie_fighter_tier4,TIE Fighter,1,0.14,imperial_tier4,tiefighter_tier4
e3_imp_tie_interceptor_tier4,TIE Interceptor,1,0.126,imperial_tier4,tieinterceptor_tier4
endor_artisan_diplomat,Artisan Diplomat,1,0.17,civilian_tier1,droid_fighter_tier1
endor_artisan_diplomat_boss,Raenna D'maechio (Artisan Professor),1,0.14,civilian_tier4,droid_fighter_tier4
endor_artisan_diplomat_tier1,Diplomat (S.A.T. Artisan Sect),1,0.17,civilian_tier1,droid_fighter_tier1
endor_artisan_diplomat_tier2,Diplomat (S.A.T. Artisan Sect),1,0.16,civilian_tier2,droid_fighter_tier2
endor_artisan_diplomat_tier3,Diplomat (S.A.T. Artisan Sect),1,0.15,civilian_tier3,droid_fighter_tier3
endor_artisan_diplomat_tier4,Diplomat (S.A.T. Artisan Sect),1,0.14,civilian_tier4,droid_fighter_tier4
endor_artisan_diplomat_tier4_endor,Diplomat (S.A.T. Artisan Sect),1,0.14,story_endor_artisan,droid_fighter_tier4
endor_artisan_diplomat_tier5,Diplomat (S.A.T. Artisan Sect),1,0.13,civilian_tier5,droid_fighter_tier5
endor_artisan_freighter,Artisan Freighter,0,0,story_all_freighter,freighterlight_tier4
endor_artisan_freighter_tier1,Freighter (S.A.T. Artisan Sect),0,0,story_all_freighter,freighterlight_tier1
endor_artisan_freighter_tier2,Freighter (S.A.T. Artisan Sect),0,0,story_all_freighter,freighterlight_tier2
endor_artisan_freighter_tier3,Freighter (S.A.T. Artisan Sect),0,0,story_all_freighter,freighterlight_tier3
endor_artisan_freighter_tier4,Freighter (S.A.T. Artisan Sect),0,0,story_all_freighter,freighterlight_tier4
endor_artisan_freighter_tier4_endor,Freighter (S.A.T. Artisan Sect),0,0,story_endor_artisan,freighterlight_tier4
endor_artisan_freighter_tier5,Freighter (S.A.T. Artisan Sect),0,0,story_all_freighter,freighterlight_tier5
endor_artisan_peacekeeper,Artisan Peacekeeper,1,0.14,civilian_tier4,z95_tier4
endor_artisan_peacekeeper_tier1,Peacekeeper (S.A.T. Artisan Sect),1,0.153,civilian_tier1,hutt_light_s02_tier1
endor_artisan_peacekeeper_tier2,Peacekeeper (S.A.T. Artisan Sect),1,0.144,civilian_tier2,hutt_light_s02_tier2
endor_artisan_peacekeeper_tier3,Peacekeeper (S.A.T. Artisan Sect),1,0.135,civilian_tier3,hutt_light_s02_tier3
endor_artisan_peacekeeper_tier4,Peacekeeper (S.A.T. Artisan Sect),1,0.126,civilian_tier4,hutt_light_s02_tier4
endor_artisan_peacekeeper_tier4_endor,Peacekeeper (S.A.T. Artisan Sect),1,0.126,story_endor_artisan,hutt_light_s02_tier4
endor_artisan_peacekeeper_tier5,Peacekeeper (S.A.T. Artisan Sect),1,0.117,civilian_tier5,hutt_light_s02_tier5
endor_contraband_fighter_tier1,Contraband Inc. Fighter,1,0.153,hutt_tier1,hutt_light_s01_tier1
endor_contraband_fighter_tier2,Contraband Inc. Fighter,1,0.144,hutt_tier2,hutt_light_s01_tier2
endor_contraband_fighter_tier3,Contraband Inc. Fighter,1,0.135,hutt_tier3,hutt_light_s01_tier3
endor_contraband_fighter_tier4,Contraband Inc. Fighter,1,0.126,hutt_tier4,hutt_light_s01_tier4
endor_contraband_fighter_tier5,Contraband Inc. Fighter,1,0.117,hutt_tier5,hutt_light_s01_tier5
endor_contraband_trader_tier1,Contraband Inc. Trader,1,0.153,hutt_tier1,hutt_light_s01_tier1
endor_contraband_trader_tier2,Contraband Inc. Trader,1,0.144,hutt_tier2,hutt_light_s01_tier2
endor_contraband_trader_tier3,Contraband Inc. Trader,1,0.135,hutt_tier3,hutt_light_s01_tier3
endor_contraband_trader_tier4,Contraband Trader,1,0.126,hutt_tier4,hutt_light_s01_tier4
endor_contraband_trader_tier5,Contraband Inc. Trader,1,0.117,hutt_tier5,hutt_light_s01_tier5
endor_contraband_transport_tier1,Contraband Inc. Transport,0,0,hutt_tier1,hutt_transport_tier1
endor_contraband_transport_tier2,Contraband Inc. Transport,0,0,hutt_tier2,hutt_transport_tier2
endor_contraband_transport_tier3,Contraband Inc. Transport,0,0,hutt_tier3,hutt_transport_tier3
endor_contraband_transport_tier4,Contraband Inc. Transport,0,0,hutt_tier4,hutt_transport_tier4
endor_contraband_transport_tier5,Contraband Inc. Transport,0,0,hutt_tier5,hutt_transport_tier5
endor_smuggler_fighter,Contraband Inc. Fighter,1,0.126,hutt_tier4,hutt_light_s01_tier4
endor_smuggler_trader,Contraband Inc. Trader,1,0.126,hutt_tier4,hutt_light_s01_tier4
endor_smuggler_transport,Contraband Inc. Transport,1,0.182,hutt_tier4,hutt_heavy_s02_tier4
endor_trade_guild_bodyguard_tier1,Trade Guild Bodyguard,1,0.17,merchant_tier1,blacksun_light_s01_tier1
endor_trade_guild_bodyguard_tier2,Trade Guild Bodyguard,1,0.16,merchant_tier2,blacksun_light_s01_tier2
endor_trade_guild_bodyguard_tier3,Trade Guild Bodyguard,1,0.15,merchant_tier3,blacksun_light_s01_tier3
endor_trade_guild_bodyguard_tier4,Trade Guild Bodyguard,1,0.14,merchant_tier4,blacksun_light_s01_tier4
endor_trade_guild_bodyguard_tier5,Trade Guild Bodyguard,1,0.13,merchant_tier5,blacksun_light_s01_tier5
endor_trade_guild_collector_tier1,Trade Guild Collector,1,0.34,merchant_tier1,yt1300_tier1
endor_trade_guild_collector_tier2,Trade Guild Collector,1,0.32,merchant_tier2,yt1300_tier2
endor_trade_guild_collector_tier3,Trade Guild Collector,2,0.3,merchant_tier3,yt1300_tier3
endor_trade_guild_collector_tier4,Trade Guild Collector,2,0.28,merchant_tier4,yt1300_tier4
endor_trade_guild_collector_tier5,Trade Guild Collector,3,0.26,merchant_tier5,yt1300_tier5
endor_trade_guild_freighter_tier1,Trade Guild Freighter,0,0,story_all_freighter,freighterheavy_tier1
endor_trade_guild_freighter_tier2,Trade Guild Freighter,0,0,story_all_freighter,freighterheavy_tier2
endor_trade_guild_freighter_tier3,Trade Guild Freighter,0,0,story_all_freighter,freighterheavy_tier3
endor_trade_guild_freighter_tier4,Trade Guild Freighter,0,0,story_all_freighter,freighterheavy_tier4
endor_trade_guild_freighter_tier5,Trade Guild Freighter,0,0,story_all_freighter,freighterheavy_tier5
endor_trade_guild_mercenary_tier1,Trade Guild Mercenary,1,0.204,merchant_tier1,blacksun_heavy_s02_tier1
endor_trade_guild_mercenary_tier2,Trade Guild Mercenary,1,0.192,merchant_tier2,blacksun_heavy_s02_tier2
endor_trade_guild_mercenary_tier3,Trade Guild Mercenary,1,0.18,merchant_tier3,blacksun_heavy_s02_tier3
endor_trade_guild_mercenary_tier4,Trade Guild Mercenary,1,0.168,merchant_tier4,blacksun_heavy_s02_tier4
endor_trade_guild_mercenary_tier5,Trade Guild Mercenary,1,0.156,merchant_tier5,blacksun_heavy_s02_tier5
endor_trader_bodyguard_boss,Captain O'in Tielord (Trader's Guild),1,0.13,merchant_tier5,z95_tier5
endor_trader_bodyguard_hire,Traders' Bodyguard (Trader's Guild),1,0.14,merchant_tier4,z95_tier4
endor_trader_collector,Traders' Collector (Trader's Guild),0,0,merchant_tier4,freightermedium_tier4
endor_trader_freighter,Traders' Freighter (Trader's Guild),0,0,story_all_freighter,freighterheavy_tier4
endor_trader_mercenary,Traders' Mercenary (Trader's Guild),1,0.14,merchant_tier4,z95_tier4
ep3_avatar_platform_turret_mine_tier1,Defense Turret (Weak),0,0,pirate_tier3,kessel_mine_turret_tier1
ep3_avatar_platform_turret_mine_tier2,Defense Turret (Standard),0,0,pirate_tier3,kessel_mine_turret_tier2
ep3_avatar_platform_turret_mine_tier3,Defense Turret (Strong),0,0,pirate_tier3,kessel_mine_turret_tier3
ep3_avatar_platform_turret_mine_tier4,Defense Turret (Advanced),0,0,pirate_tier3,kessel_mine_turret_tier4
ep3_avatar_platform_turret_mine_tier5,Defense Turret (Overcharged),0,0,pirate_tier3,kessel_mine_turret_tier5
ep3_chiss_poacher,Chiss Poacher Fighter,1,0.14,civilian_tier4,blacksun_light_s01_tier4
ep3_chiss_poacher_ace,Chiss Poacher Ace,1,0.154,civilian_tier4,blacksun_medium_s01_tier4
ep3_chiss_poacher_ace_aggro,Chiss Poacher Ace,1,0.154,civilian_tier4,blacksun_medium_s01_tier4
ep3_chiss_poacher_ace_aggro_tier2,Chiss Poacher Ace,1,0.154,civilian_tier2,blacksun_medium_s01_tier2
ep3_chiss_poacher_ace_aggro_tier3,Chiss Poacher Ace,1,0.154,civilian_tier3,blacksun_medium_s01_tier3
ep3_chiss_poacher_ace_aggro_tier4,Chiss Poacher Ace,1,0.154,civilian_tier4,blacksun_medium_s01_tier4
ep3_chiss_poacher_ace_aggro_tier5,Chiss Poacher Ace,1,0.154,civilian_tier5,blacksun_medium_s01_tier5
ep3_chiss_poacher_aggro,Chiss Poacher Fighter,1,0.14,civilian_tier4,blacksun_light_s01_tier4
ep3_chiss_poacher_aggro_tier2,Chiss Poacher Fighter,1,0.14,civilian_tier2,blacksun_light_s01_tier2
ep3_chiss_poacher_aggro_tier3,Chiss Poacher Fighter,1,0.14,civilian_tier3,blacksun_light_s01_tier3
ep3_chiss_poacher_aggro_tier4,Chiss Poacher Fighter,1,0.14,civilian_tier4,blacksun_light_s01_tier4
ep3_chiss_poacher_aggro_tier5,Chiss Poacher Fighter,1,0.14,civilian_tier5,blacksun_light_s01_tier5
ep3_chiss_poacher_freighter,Chiss Poacher Freighter,2,0,civilian_tier4,freightermedium_tier3
ep3_chiss_poacher_settler,Chiss Settler,1,0.154,civilian_tier4,blacksun_medium_s01_tier5
ep3_chiss_poacher_settler_ace,Chiss Settler Ace,1,0.14,civilian_tier4,blacksun_light_s01_tier5
ep3_chiss_poacher_settler_gunship,Chiss Colony Craft,3,0.14,civilian_tier4,ykl37r_tier5
ep3_civilian_transport,A Damaged Civilian Transport,0,0,civilian_tier1,transport_science_tier1
ep3_clone_relics_smuggler_ogveer,Smuggler,1,0.32,civilian_tier2,yt1300_tier2
ep3_clone_relics_wookie_informants,Imarrra's freighter,1,0.28,rebel_tier4,arc170_tier4
ep3_cpg_ace,Ace Civilian Protector,1,0.169,civilian_tier5,firespray_tier5
ep3_cpg_veteran,Veteran Civilian Protector,2,0.28,civilian_tier5,yt1300_tier4
ep3_dealer_imperial,Vosc Traer (A Weapons Smuggler),1,0.195,pirate_tier3,hutt_heavy_s02_tier3
ep3_dealer_neutral,Kred'ka Sul (A Weapons Dealer),1,0.168,civilian_tier4,blacksun_heavy_s01_tier4
ep3_dealer_rebel,Faydo Sha (A Weapons Dealer),1,0.154,valarian_tier5,blacksun_medium_s03_tier3
ep3_disabled_transport_alpha,The Tereant III (a damaged civilian transport),0,0,rebel_tier3,rebel_shuttle_tier2
ep3_disabled_transport_bravo,The Vue'zae (a damaged civilian transport),0,0,rebel_tier3,rebel_shuttle_tier2
ep3_droid_supply_ship,Droid Supply Ship,0,0,civilian_tier1,transport_science_tier1
ep3_ghrag_merc_ace,Ghrag Ace Fighter,1,0.1,story_kashyyyk_ghrag,blacksun_medium_s02_tier3
ep3_ghrag_merc_assassin,Ghrag Mercenary Assassin,1,0.117,pirate_tier5,blacksun_light_s01_tier5
ep3_ghrag_merc_avenger,Ghrag Mercenary Avenger,1,0.126,pirate_tier4,blacksun_medium_s01_tier4
ep3_ghrag_merc_convoy_killer,Ghrag Mercenary Convoy Killer,1,0.117,story_kashyyyk_ghrag_elite,blacksun_heavy_s01_tier5
ep3_ghrag_merc_fighter,Ghrag Mercenary,1,0.176,pirate_tier2,blacksun_medium_s02_tier2
ep3_ghrag_merc_persuader,Ghrag Mercenary Persuader,5,0.117,story_kashyyyk_ghrag_boss,rebel_gunboat_tier5
ep3_ghrag_merc_specialist,Ghrag Mercenary Specialist,1,0.126,pirate_tier4,blacksun_light_s01_tier4
ep3_ghrag_traitor,Ghrag Traitor,1,0.165,pirate_tier3,blacksun_medium_s02_tier3
ep3_gotal_bandit,Gotal Bandit,1,0.16,hutt_tier2,hutt_medium_s02_tier2
ep3_gotal_bandit_ace,Gotal Bandit Ace,1,0.1,story_kashyyyk_gotal,hutt_medium_s02_tier3
ep3_gotal_bandit_deathscream,Gotal Deathscream,1,0.126,pirate_tier5,hutt_heavy_s02_tier5
ep3_gotal_bandit_huntmaster,Gotal Huntmaster,3,0.26,pirate_tier5,ykl37r_tier5
ep3_gotal_bandit_reborn,Gotal Bandit Reborn,1,0.126,pirate_tier4,hutt_light_s02_tier4
ep3_gotal_bandit_voidkiller,Gotal Voidkiller,1,0.126,pirate_tier5,hutt_light_s02_tier5
ep3_gotal_bandit_warlord,Gotal Bandit Warlord,1,0.126,pirate_tier4,hutt_heavy_s02_tier4
ep3_imperial_overseer_commander,Imperial Overseer Commander,1,0.18,imperial_tier3,tieadvanced_tier3
ep3_imperial_overseer_fighter,Imperial Overseer Fighter,1,0.15,imperial_tier3,tiefighter_tier3
ep3_imperial_overseer_interceptor,Imperial Overseer Interceptor,1,0.135,imperial_tier3,tieinterceptor_imperial_guard_tier3
ep3_independent_slaver_bomber,Freelance Slaver Gunship,1,0.195,civilian_tier3,hutt_heavy_s01_tier3
ep3_independent_slaver_fighter,Freelance Slaver,1,0.135,civilian_tier3,hutt_light_s02_tier3
ep3_indie_slaver_commander,Independent Slavers Base Commander,1,0.135,rebel_tier3,awing_mercenary
ep3_merc_ace,Mercenary Ace,1,0.135,rebel_tier3,awing_mercenary
ep3_merc_cruiser,Mercenary Cruiser,2,0.6,pirate_tier3,merchant_cruiser_light_tier3
ep3_merc_fighter,Mercenary Fighter,1,0.154,civilian_tier4,blacksun_medium_s01_tier4
ep3_merc_freighter,Mercenary Freighter,2,0.6,pirate_tier3,merchant_cruiser_medium_tier3
ep3_merc_transport,Mercenary Transport,0,0,rebel_tier3,rebel_shuttle_tier3
ep3_rival_smuggler_tier4,Smuggler Starjumper,1,0.56,civilian_tier5,blacksun_medium_s01_tier4
ep3_rodian_fordan_pilot,Rodian Pilot (Fordan's Escort),1,0.135,civilian_tier3,hutt_light_s02_tier3
ep3_rodian_fordan_pilot_ace,Rodian Pilot Ace (Fordan's Escort),1,0.15,civilian_tier3,hutt_medium_s02_tier3
ep3_rodian_protector_ace,Rodian Protector Ace,1,0.15,civilian_tier3,hutt_medium_s02_tier3
ep3_rodian_protector_commander,Rodian Base Security Chief,3,0.15,civilian_tier3,decimator_tier5
ep3_rodian_protector_fighter,Rodian Protector,1,0.135,civilian_tier3,hutt_light_s02_tier3
ep3_rodian_sordaan_freighter,Rodian Freighter (Sordaan's Clan),0,0,story_all_freighter,freightermedium_tier2
ep3_rodian_sordaan_pilot,Rodian Pilot (Sordaan's Clan),1,0.135,civilian_tier3,hutt_light_s02_tier3
ep3_rodian_sordaan_pilot_ace,Rodian Pilot Ace (Sordaan's Clan),1,0.15,civilian_tier3,hutt_medium_s02_tier3
ep3_rodian_tripp_commander,Tripp's Base Security Chief,3,0.15,civilian_tier3,decimator_tier5
ep3_rodian_tripp_pilot,Rodian Pilot (Tripp's Clan),1,0.135,civilian_tier3,hutt_light_s02_tier3
ep3_rodian_tripp_pilot_ace,Rodian Pilot Ace (Tripp's Clan),1,0.15,civilian_tier3,hutt_medium_s02_tier3
ep3_smuggler_freighter,Rambling Ghost,0,0,story_all_freighter,freightermedium_tier2
ep3_smuggler_transport_tier3,Falling Sunspot,0,0,civilian_tier3,transport_science_tier3
ep3_smuggler_yt1300_tier3,The Happy Lady,2,0.32,civilian_tier3,yt1300_tier3
ep3_trandoshan_blackscale_bomber,Blackscale Bomber,1,0.168,civilian_tier4,blacksun_heavy_s01_tier4
ep3_trandoshan_blackscale_fighter,Blackscale Fighter,1,0.165,pirate_tier3,blacksun_medium_s01_tier3
ep3_trandoshan_blackscale_leader,Blackscale Flight Leader,1,0.176,pirate_tier2,blacksun_medium_s01_tier3
ep3_trandoshan_fighter,Trandoshan Fighter,1,0.15,pirate_tier3,blacksun_light_s02_tier3
ep3_trandoshan_recovery_escort,Trandoshan Slave Escort,1,0.16,pirate_tier2,blacksun_light_s02_tier4
ep3_trandoshan_recovery_fighter,Trandoshan Slave Ship Protector,1,0.15,pirate_tier3,blacksun_light_s02_tier5
ep3_trandoshan_recovery_shuttle,Trandoshan Slave Shuttle,0,0,pirate_tier3,freighterheavy_tier4
ep3_trandoshan_slave_escort,Trandoshan Slaver Escort,1,0.16,pirate_tier2,blacksun_light_s02_tier2
ep3_trandoshan_slave_shuttle,Trandoshan Slaver Shuttle,0,0,pirate_tier3,freighterheavy_tier3
