y8_mining_ship_tier1,480,10.2,8.7,46.2,38.4,52.1,1.83,300,300,300,300,23.1,18.3,28.6,42,300,300,1800,1800,3,,,,,,960,960,300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8_mining_ship_tier2,1200,10.51,8.96,47.59,39.55,53.66,1.83,900,900,900,900,23.79,18.85,29.46,43.26,900,900,5400,5400,5.4,,,,,,2880,2880,900,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8_mining_ship_tier3,2400,10.82,9.23,49.01,40.74,55.27,1.83,2160,2160,2160,2160,24.51,19.41,30.34,44.56,2160,2160,12960,12960,9.23,,,,,,6912,6912,2160,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8_mining_ship_tier4,3840,11.15,9.51,50.48,41.96,56.93,1.83,4147.2,4147.2,4147.2,4147.2,25.24,20,31.25,45.89,4147.2,4147.2,24883.2,24883.2,15,,,,,,13271.04,13271.04,4147.2,4147.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8_mining_ship_tier5,4915.2,11.48,9.79,52,43.22,58.64,1.83,6370.1,6370.1,6370.1,6370.1,26,20.6,32.19,47.27,6370.1,6370.1,38220.6,38220.6,23.15,,,,,,20384.32,20384.32,6370.1,6370.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mining_asteroid_static,2457.6,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mining_asteroid_dynamic,2457.6,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tieinterceptor_imperial_guard_tier1,240,11.22,8.7,46.2,38.4,52.1,1.64,150,150,150,150,23.1,18.3,28.6,50.4,150,150,510,510,2.55,,,,,,320,320,150,150,,,,,,,,,,,,wpn_tieadvanced_blaster,150,150,30,40,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tieinterceptor_imperial_guard_tier2,600,11.56,8.96,47.59,39.55,53.66,1.64,450,450,450,450,23.79,18.85,29.46,51.91,450,450,1530,1530,4.59,,,,,,960,960,450,450,,,,,,,,,,,,wpn_tieadvanced_blaster,450,450,63,88,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tieinterceptor_imperial_guard_tier3,1200,11.9,9.23,49.01,40.74,55.27,1.64,1080,1080,1080,1080,24.51,19.41,30.34,53.47,1080,1080,3672,3672,7.85,,,,,,2304,2304,1080,1080,,,,,,,,,,,,wpn_tieadvanced_blaster,1080,1080,111.13,162.62,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tieinterceptor_imperial_guard_tier4,1920,12.26,9.51,50.48,41.96,56.93,1.64,2073.6,2073.6,2073.6,2073.6,25.24,20,31.25,55.07,2073.6,2073.6,7050.24,7050.24,12.75,,,,,,4423.68,4423.68,2073.6,2073.6,,,,,,,,,,,,wpn_tieadvanced_blaster,2073.6,2073.6,164.67,252.44,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tieinterceptor_imperial_guard_tier5,2457.6,12.63,9.79,52,43.22,58.64,1.64,3185.05,3185.05,3185.05,3185.05,26,20.6,32.19,56.73,3185.05,3185.05,10829.17,10829.17,19.68,,,,,,6794.77,6794.77,3185.05,3185.05,,,,,,,,,,,,wpn_tieadvanced_blaster,3185.05,3185.05,204.96,329.17,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kessel_mine_turret_tier1,240,0,0,0,0,0,1.64,150,150,0,0,0,0,0,0,150,150,660,660,3,,,,,,256,256,150,150,,,,,,,,,,,,wpn_incom_disruptor,150,150,30,40,0.56,0.56,0.78,wpn_incom_disruptor,150,150,30,40,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kessel_mine_turret_tier2,600,0,0,0,0,0,1.64,450,450,0,0,0,0,0,0,450,450,1980,1980,5.4,,,,,,768,768,450,450,,,,,,,,,,,,wpn_incom_disruptor,450,450,63,88,0.56,0.56,0.78,wpn_incom_disruptor,450,450,63,88,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kessel_mine_turret_tier3,1200,0,0,0,0,0,1.64,1080,1080,0,0,0,0,0,0,1080,1080,4752,4752,9.23,,,,,,1843.2,1843.2,1080,1080,,,,,,,,,,,,wpn_incom_disruptor,1080,1080,111.13,162.62,0.56,0.56,0.78,wpn_incom_disruptor,1080,1080,111.13,162.62,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kessel_mine_turret_tier4,1920,0,0,0,0,0,1.64,2073.6,2073.6,0,0,0,0,0,0,2073.6,2073.6,9123.84,9123.84,15,,,,,,3538.94,3538.94,2073.6,2073.6,,,,,,,,,,,,wpn_incom_disruptor,2073.6,2073.6,164.67,252.44,0.56,0.56,0.78,wpn_incom_disruptor,2073.6,2073.6,164.67,252.44,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kessel_mine_turret_tier5,2457.6,0,0,0,0,0,1.64,3185.05,3185.05,0,0,0,0,0,0,3185.05,3185.05,14014.22,14014.22,23.15,,,,,,5435.82,5435.82,3185.05,3185.05,,,,,,,,,,,,wpn_incom_disruptor,3185.05,3185.05,204.96,329.17,0.56,0.56,0.78,wpn_incom_disruptor,3185.05,3185.05,204.96,329.17,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_corvette,60000,8,8,3,3,3,1.76,5000,10000,5000,10000,3,3,3,32,5000,10000,20000,20000,50,5000,10000,20000,20000,40,15000,15000,5000,10000,20,5000,,20,5000,5000,5000,10000,10000,10000,10000,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471,wpn_corvette_turret_sm_s01,4000,8000,520,640,,,0.471
player_star_destroyer,100000,0,0,0,0,0,1.88,25000,50000,25000,50000,0,0,0,0,25000,50000,75000,75000,5,25000,50000,75000,75000,5,25000,25000,25000,50000,20,20,,20,20,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_intro_01_tier6,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,12000,12000,21,,,,,,4800,4800,2250,2250,,,,,,,,,,,,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,2250,2250,600,1200,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_intro_01_tier7,9000,10.51,8.96,47.59,39.55,53.66,2,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,36000,36000,37.8,,,,,,14400,14400,6750,6750,,,,,,,,,,,,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,6750,6750,1260,2640,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_intro_01_tier8,18000,10.82,9.23,49.01,40.74,55.27,2,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,86400,86400,64.64,,,,,,34560,34560,16200,16200,,,,,,,,,,,,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,16200,16200,2222.64,4878.72,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_intro_01_tier9,28800,11.15,9.51,50.48,41.96,56.93,2,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,165888,165888,105,,,,,,66355.2,66355.2,31104,31104,,,,,,,,,,,,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,31104,31104,3293.42,7573.32,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_intro_01_tier10,36864,11.48,9.79,52,43.22,58.64,2,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,254803.97,254803.97,162.05,,,,,,101921.59,101921.59,47775.74,47775.74,,,,,,,,,,,,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,47775.74,47775.74,4099.24,9875.25,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_heavy_tier6,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,15000,15000,21,,,,,,6400,6400,2250,2250,,,,,,,,,,,,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,2250,2250,600,1200,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_heavy_tier7,9000,10.51,8.96,47.59,39.55,53.66,2,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,45000,45000,37.8,,,,,,19200,19200,6750,6750,,,,,,,,,,,,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,6750,6750,1260,2640,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_heavy_tier8,18000,10.82,9.23,49.01,40.74,55.27,2,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,108000,108000,64.64,,,,,,46080,46080,16200,16200,,,,,,,,,,,,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,16200,16200,2222.64,4878.72,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_heavy_tier9,28800,11.15,9.51,50.48,41.96,56.93,2,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,207360,207360,105,,,,,,88473.6,88473.6,31104,31104,,,,,,,,,,,,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,31104,31104,3293.42,7573.32,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_heavy_tier10,36864,11.48,9.79,52,43.22,58.64,2,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,318504.96,318504.96,162.05,,,,,,135895.45,135895.45,47775.74,47775.74,,,,,,,,,,,,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,47775.74,47775.74,4099.24,9875.25,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_light_tier6,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,9000,9000,21,,,,,,3200,3200,2250,2250,,,,,,,,,,,,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_light_tier7,9000,10.51,8.96,47.59,39.55,53.66,2,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,27000,27000,37.8,,,,,,9600,9600,6750,6750,,,,,,,,,,,,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_light_tier8,18000,10.82,9.23,49.01,40.74,55.27,2,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,64800,64800,64.64,,,,,,23040,23040,16200,16200,,,,,,,,,,,,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_light_tier9,28800,11.15,9.51,50.48,41.96,56.93,2,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,124416,124416,105,,,,,,44236.8,44236.8,31104,31104,,,,,,,,,,,,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_light_tier10,36864,11.48,9.79,52,43.22,58.64,2,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,191102.98,191102.98,162.05,,,,,,67947.72,67947.72,47775.74,47775.74,,,,,,,,,,,,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_med_tier6,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,12000,12000,21,,,,,,4800,4800,2250,2250,,,,,,,,,,,,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_med_tier7,9000,10.51,8.96,47.59,39.55,53.66,2,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,36000,36000,37.8,,,,,,14400,14400,6750,6750,,,,,,,,,,,,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_med_tier8,18000,10.82,9.23,49.01,40.74,55.27,2,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,86400,86400,64.64,,,,,,34560,34560,16200,16200,,,,,,,,,,,,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_med_tier9,28800,11.15,9.51,50.48,41.96,56.93,2,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,165888,165888,105,,,,,,66355.2,66355.2,31104,31104,,,,,,,,,,,,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_patrol_med_tier10,36864,11.48,9.79,52,43.22,58.64,2,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,254803.97,254803.97,162.05,,,,,,101921.59,101921.59,47775.74,47775.74,,,,,,,,,,,,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_heavy_tier6,3600,10.2,8.7,46.2,38.4,52.1,1.9,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,15000,15000,21,,,,,,6400,6400,2250,2250,,,,,,,,,,,,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,2250,2250,600,1200,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_heavy_tier7,9000,10.51,8.96,47.59,39.55,53.66,1.9,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,45000,45000,37.8,,,,,,19200,19200,6750,6750,,,,,,,,,,,,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,6750,6750,1260,2640,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_heavy_tier8,18000,10.82,9.23,49.01,40.74,55.27,1.9,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,108000,108000,64.64,,,,,,46080,46080,16200,16200,,,,,,,,,,,,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,16200,16200,2222.64,4878.72,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_heavy_tier9,28800,11.15,9.51,50.48,41.96,56.93,1.9,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,207360,207360,105,,,,,,88473.6,88473.6,31104,31104,,,,,,,,,,,,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,31104,31104,3293.42,7573.32,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_heavy_tier10,36864,11.48,9.79,52,43.22,58.64,1.9,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,318504.96,318504.96,162.05,,,,,,135895.45,135895.45,47775.74,47775.74,,,,,,,,,,,,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,,,,,,,,,wpn_seinar_concussion_missile_s01,47775.74,47775.74,4099.24,9875.25,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_light_tier6,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,9000,9000,21,,,,,,3200,3200,2250,2250,,,,,,,,,,,,wpn_incom_disruptor,2250,2250,300,400,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_light_tier7,9000,10.51,8.96,47.59,39.55,53.66,2,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,27000,27000,37.8,,,,,,9600,9600,6750,6750,,,,,,,,,,,,wpn_incom_disruptor,6750,6750,630,880,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_light_tier8,18000,10.82,9.23,49.01,40.74,55.27,2,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,64800,64800,64.64,,,,,,23040,23040,16200,16200,,,,,,,,,,,,wpn_incom_disruptor,16200,16200,1111.32,1626.24,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_light_tier9,28800,11.15,9.51,50.48,41.96,56.93,2,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,124416,124416,105,,,,,,44236.8,44236.8,31104,31104,,,,,,,,,,,,wpn_incom_disruptor,31104,31104,1646.71,2524.44,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_pirate_light_tier10,36864,11.48,9.79,52,43.22,58.64,2,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,191102.98,191102.98,162.05,,,,,,67947.72,67947.72,47775.74,47775.74,,,,,,,,,,,,wpn_incom_disruptor,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_01_tier6,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,9000,9000,21,,,,,,3200,3200,2250,2250,,,,,,,,,,,,wpn_incom_disruptor,2250,2250,307.5,410,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_01_tier7,9000,10.51,8.96,47.59,39.55,53.66,2,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,27000,27000,37.8,,,,,,9600,9600,6750,6750,,,,,,,,,,,,wpn_incom_disruptor,6750,6750,645.75,902,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_01_tier8,18000,10.82,9.23,49.01,40.74,55.27,2,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,64800,64800,64.64,,,,,,23040,23040,16200,16200,,,,,,,,,,,,wpn_incom_disruptor,16200,16200,1139.1,1666.9,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_01_tier9,28800,11.15,9.51,50.48,41.96,56.93,2,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,124416,124416,105,,,,,,44236.8,44236.8,31104,31104,,,,,,,,,,,,wpn_incom_disruptor,31104,31104,1687.88,2587.56,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_01_tier10,36864,11.48,9.79,52,43.22,58.64,2,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,191102.98,191102.98,162.05,,,,,,67947.72,67947.72,47775.74,47775.74,,,,,,,,,,,,wpn_incom_disruptor,47775.74,47775.74,2100.86,3374.04,0.56,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_02,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,15000,15000,21,2250,2250,15000,15000,21,6400,6400,,,20,20,,20,20,20,,20,,20,,wpn_incom_disruptor,2250,2250,300,400,,,0.78,,2250,2250,15.488,15.488,,,0.78,,20,20,15.488,15.488,,,0.429,,20,20,15.488,15.488,,,0.429,,20,20,15.488,15.488,,,0.429,,20,20,15.488,15.488,,,0.429,,20,20,15.488,15.488,,,0.429,,20,20,15.488,15.488,,,0.429
nova_orion_boss_minion_02_tier6,3600,10.2,8.7,46.2,38.4,52.1,2,2250,2250,2250,2250,23.1,18.3,28.6,42,2250,2250,15000,15000,21,,,,,,6400,6400,2250,2250,,,,,,,,,,,,wpn_tieadvanced_blaster,2250,2250,300,400,0.56,0.56,0.78,wpn_tieadvanced_blaster,2250,2250,300,400,0.56,0.56,0.78,wpn_seinar_concussion_missile_s01,2250,2250,600,1200,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_02_tier7,9000,10.51,8.96,47.59,39.55,53.66,2,6750,6750,6750,6750,23.79,18.85,29.46,43.26,6750,6750,45000,45000,37.8,,,,,,19200,19200,6750,6750,,,,,,,,,,,,wpn_tieadvanced_blaster,6750,6750,630,880,0.56,0.56,0.78,wpn_tieadvanced_blaster,6750,6750,630,880,0.56,0.56,0.78,wpn_seinar_concussion_missile_s01,6750,6750,1260,2640,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_02_tier8,18000,10.82,9.23,49.01,40.74,55.27,2,16200,16200,16200,16200,24.51,19.41,30.34,44.56,16200,16200,108000,108000,64.64,,,,,,46080,46080,16200,16200,,,,,,,,,,,,wpn_tieadvanced_blaster,16200,16200,1111.32,1626.24,0.56,0.56,0.78,wpn_tieadvanced_blaster,16200,16200,1111.32,1626.24,0.56,0.56,0.78,wpn_seinar_concussion_missile_s01,16200,16200,2222.64,4878.72,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_02_tier9,28800,11.15,9.51,50.48,41.96,56.93,2,31104,31104,31104,31104,25.24,20,31.25,45.89,31104,31104,207360,207360,105,,,,,,88473.6,88473.6,31104,31104,,,,,,,,,,,,wpn_tieadvanced_blaster,31104,31104,1646.71,2524.44,0.56,0.56,0.78,wpn_tieadvanced_blaster,31104,31104,1646.71,2524.44,0.56,0.56,0.78,wpn_seinar_concussion_missile_s01,31104,31104,3293.42,7573.32,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_orion_boss_minion_02_tier10,36864,11.48,9.79,52,43.22,58.64,2,47775.74,47775.74,47775.74,47775.74,26,20.6,32.19,47.27,47775.74,47775.74,318504.96,318504.96,162.05,,,,,,135895.45,135895.45,47775.74,47775.74,,,,,,,,,,,,wpn_tieadvanced_blaster,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,wpn_tieadvanced_blaster,47775.74,47775.74,2049.62,3291.75,0.56,0.56,0.78,wpn_seinar_concussion_missile_s01,47775.74,47775.74,4099.24,9875.25,0.75,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
